docket_id,docket_url,document_id,posted_date,comment_url,comment_text,organization,comment_title,attachment_count,number_of_comments_received,org_name,position,position_certainty,comment_type,coalition_comment,coalition_type,org_name_short,org_type,ask,ask1,ask2,ask3,success,success_certainty,sucess1,success2,success3,response,pressure_phrases,accept_phrases,compromise_phrases,reject_phrases,notes,agency_acronym,attachment_txt,proposed_url,final_url,agree_phrases,disagree_phrases,proposed_rule_url,final_rule_url,comment_txt1,comment_txt,...35,...36,submitter_name,file_1,transparent,source,agency_acronym2,date,president,n_obs,coalitions,coalition_unopposed,comments,congress,business,coalition_congress,coalition_size,coalition_position,coalition_business,coalition_success,org_lead,coalition_leader_success,coalition_comments,coalition_campaign_,coalition_,coalition_business_,coalition_id,Coalition_size,Coalition_comments,Position,Coalition_Position,coalition,agency,campaign_,ngo,gov,Coalition_campaign,Coalition_business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1708,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1708,See Attached File(S),U.s. House Of Representatives,Honorable Dave Reichert And Honorable Lynn Jenkins - Comments,1,1,Dave Reichert;Lynn Jenkins,4,NA,Elected,Barrington And Illinois Trac Coalition,Public,NA,House-Wa;House-Ks,Strongly Encourage Phmsa To Consider Option 2,NA,NA,NA,2,NA,NA,NA,NA,"In Their Comments, U.s. Congressman Dave Reichert And Congresswoman Lynn Jenkins State “We Strongly Encourage Phmsa To Consider Option 2 Identified In The Nprm.”",NA,NA,NA,NA,"Wants Balance Of Safety And Development, But More On Side Of Constitutents",Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082-1708/Phmsa-2012-0082-1708-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-09-30,Obama,1,5,FALSE,1,FALSE,FALSE,0,118,4.808,4,-0.6129032258064518,FALSE,-0.6129032258064518,7,FALSE,TRUE,FALSE,184,More Than 100,1-99,Supports Rule,Supports Rule,Barrington And Illinois Trac Coalition,Phmsa,FALSE,FALSE,FALSE,No Campaign,Non-Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1401,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1401,See Attached.,Pennsylvania State Senate,The Honorable Patrick M. Browne - Comments,1,1,Patrick Browne,1,NA,Elected,American Petroleum Institute,Private,NA,Pennsylvania Senate District 16,Concerned About The Proposal To Initiate A Nationwide Speed Limit Reduction To 40mph On Trains Hauling Crude Oil And Other Flammable Materials,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,More Aligned With Industry Than Local Governments,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082-1401/Phmsa-2012-0082-1401-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-10-09,Obama,1,5,FALSE,1,FALSE,FALSE,0,112,2.0344827586206895,105,-0.4956521739130433,TRUE,-0.4956521739130433,5,FALSE,TRUE,TRUE,183,More Than 100,1-99,Opposes Rule,Opposes Rule,American Petroleum Institute,Phmsa,FALSE,FALSE,FALSE,No Campaign,Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1575,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1575,See Attached.,Baltimore City Council,"Rochelle Spector, Baltimore City Councilmember - Comments",1,1,Rochelle Spector,3,2,Elected,American Petroleum Institute,Private,NA,Baltimore City Council 5th District,"Imposing Additional, Overly Restrictive Speed Limits On Trains Will Not Do More To Protect The Public, But Will Do A Great Deal To Inhibit The Flow Of Goods And Materials By Rail.",Combined With Other Steps Your Agency Is Proposing- Including Adopting More Stringent Standards For Rail Tank Cars Carrying Flammable Liquids- The Rule Stands To Benefit The Public In Many Ways.,NA,NA,-2,NA,2,NA,NA,NA,NA,NA,NA,NA,More Aligned With Industry,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082/Phmsa-2012-0082-1575-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-10-09,Obama,1,5,FALSE,1,FALSE,FALSE,0,112,2.0344827586206895,105,-0.4956521739130433,TRUE,-0.4956521739130433,5,FALSE,TRUE,TRUE,183,More Than 100,1-99,Supports Rule,Opposes Rule,American Petroleum Institute,Phmsa,FALSE,FALSE,FALSE,No Campaign,Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1572,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1572,See Attached.,NA,"Randy Maluchnik, Carver County Commissioner - Comments",1,1,"Randy Maluchnik, Carver County Commission",3,2,Elected,American Petroleum Institute,Private,NA,Carver County Commissioner District 3,Carefully Consider The Broader Impacts Of Speed Restrictions Under Consideration,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082/Phmsa-2012-0082-1572-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-10-09,Obama,1,5,FALSE,1,FALSE,FALSE,0,112,2.0344827586206895,105,-0.4956521739130433,TRUE,-0.4956521739130433,5,FALSE,TRUE,TRUE,183,More Than 100,1-99,Supports Rule,Opposes Rule,American Petroleum Institute,Phmsa,FALSE,FALSE,FALSE,No Campaign,Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1411,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1411,See Attached.,"Mayor, City Of El Centro","Cheryl Viegas-Walker, Mayor, City Of El Centro - Comments",1,1,Cheryl Viegas-Walker,1,NA,Elected,American Petroleum Institute,Private,NA,Mayor Of El Centro,"If The Region Is To Realize The Benefits From The Billions Of Dollars Railroads Are Spending To Maintain And Expand The Rail Network, A Proposed Nationwide Speed Restriction Is Of Great Concern To Me",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coded This As An Elected Official, Different Stance And Type Of Letter Than Those Submitted By Other Mayors (Resolutions). Seems Motivated By Industry",Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082/Phmsa-2012-0082-1411-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-10-09,Obama,1,5,FALSE,1,FALSE,FALSE,0,112,2.0344827586206895,105,-0.4956521739130433,TRUE,-0.4956521739130433,5,FALSE,TRUE,TRUE,183,More Than 100,1-99,Opposes Rule,Opposes Rule,American Petroleum Institute,Phmsa,FALSE,FALSE,FALSE,No Campaign,Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-1792,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-1792,See Attached File(S),"Congress Of The United States, House Of Representatives",Honorable Suzanne Bonamici - Comments,1,1,Suzanne Bonamici,4,NA,Elected,Barrington And Illinois Trac Coalition,Public,NA,House-Or,Best Protection Of Health And Safety Would Result From The Adaption By Phmsa Of Option 2 As Identified In The Nprm,"Important That These Cars Be Upgraded As Quickly As Possible, At A Reasonable Cost",Constituents Are Concerned That The Volume Threshold Included In The Nprm Is Too High,NA,2,NA,-1,2,NA,NA,NA,NA,NA,NA,Interesting That She Mentioned Constituents,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082/Phmsa-2012-0082-1792-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-09-30,Obama,1,5,FALSE,1,FALSE,FALSE,0,118,4.808,4,-0.6129032258064518,FALSE,-0.6129032258064518,7,FALSE,TRUE,FALSE,184,More Than 100,1-99,Supports Rule,Supports Rule,Barrington And Illinois Trac Coalition,Phmsa,FALSE,FALSE,FALSE,No Campaign,Non-Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-2342,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-2342,See Attached.,NA,"The Honorable Terry E. Mcdonald, Mayor, City Of New Haven - Comments",1,1,"The Honorable Terry E. Mcdonald, Mayor, City Of New Haven - Comments",1,NA,Elected,American Petroleum Institute,Private,NA,Mayor Of New Haven,"Our Concern Is That If You Develop An Overly-Restrictive National Speed Limit, Reverberations Throughout The Entire National Rail System Will Be Seen In New Haven With Longer Wait Times At Rail Crossings And Slower Turnaround Time For Our Shippers",NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Similar To 169, Might Not Be Explicitly Aligned With Norfolk Southern But Mentions Multiple Times And Seems Like It",Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082/Phmsa-2012-0082-2342-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2014-10-16,Obama,1,5,FALSE,1,FALSE,FALSE,0,112,2.0344827586206895,105,-0.4956521739130433,TRUE,-0.4956521739130433,5,FALSE,TRUE,TRUE,183,More Than 100,1-99,Opposes Rule,Opposes Rule,American Petroleum Institute,Phmsa,FALSE,FALSE,FALSE,No Campaign,Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-0023,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-0023,See Attached File(S),The Office Of Senator Charles E. Schumer,The Office Of Senator Charles E. Schumer - Comments,1,1,Charles Schumer,4,NA,Elected,Barrington And Illinois Trac Coalition,Public,NA,Senate-Ny,Include All Ntsb Recommendations,Support R-12-5,Support R-12-6,Support R-12-7,1,NA,2,2,-2,NA,NA,NA,NA,NA,NA,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082-0023/Phmsa-2012-0082-0023-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2013-10-09,Obama,1,5,FALSE,1,FALSE,FALSE,0,118,4.808,4,-0.6129032258064518,FALSE,-0.6129032258064518,7,FALSE,TRUE,FALSE,184,More Than 100,1-99,Supports Rule,Supports Rule,Barrington And Illinois Trac Coalition,Phmsa,FALSE,FALSE,FALSE,No Campaign,Non-Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-0086,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-0086,See Attached.,Carbondale City Council,Carbondale City Council - Comments,1,1,Carbondale City Council,4,NA,Elected,Barrington And Illinois Trac Coalition,Public,NA,Carbondale City Council,Support Retrofitting Dot-111 Tank Cars,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Like Individual Comment But Also Speaking As City Councilmember - We Learned Of The Nov. 5, 2013 Deadline For Submitting Testimony Too Late For Our City Council To Vote On A Resolution Supporting The Ntsb Recommendations Regarding Retrofitting Dot -111 Rail Tank Cars To New, Safer Standards, As Well As Requiring These Standards For New Cars. However, We Recommended That Our City Manager, Kevin Baity, Write In Support Of These Rules, And He Has Done So.",Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082-0086/Phmsa-2012-0082-0086-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2013-11-13,Obama,1,5,FALSE,1,FALSE,FALSE,0,118,4.808,4,-0.6129032258064518,FALSE,-0.6129032258064518,7,FALSE,TRUE,FALSE,184,More Than 100,1-99,Supports Rule,Supports Rule,Barrington And Illinois Trac Coalition,Phmsa,FALSE,FALSE,FALSE,No Campaign,Non-Business
Phmsa-2012-0082,Https://Www.regulations.gov/Docket/Phmsa-2012-0082,Phmsa-2012-0082-0146,NA,Https://Www.regulations.gov/Comment/Phmsa-2012-0082-0146,See Attached File,City Of Madison,City Of Madison - Comments,1,1,City Of Madison,4,NA,Elected,Barrington And Illinois Trac Coalition,Public,NA,City Clerk Madison,Support The Rule For Strengthing Regulation Of Tank Car Standards,"Provide Emergency Response Units, Clean Up, Environmental Remediation",Change Law To Strengthen Public Safety Relative To Dot-111 Tank Car Safety,NA,1,NA,-2,2,NA,NA,NA,NA,NA,NA,NA,Phmsa,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Phmsa/Phmsa-2012-0082-0146/Phmsa-2012-0082-0146-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Phmsa,2013-12-05,Obama,1,5,FALSE,1,FALSE,FALSE,0,118,4.808,4,-0.6129032258064518,FALSE,-0.6129032258064518,7,FALSE,TRUE,FALSE,184,More Than 100,1-99,Supports Rule,Supports Rule,Barrington And Illinois Trac Coalition,Phmsa,FALSE,FALSE,FALSE,No Campaign,Non-Business
Bsee-2017-0008,Https://Www.regulations.gov/Docket/Bsee-2017-0008,Bsee-2017-0008-0473,NA,Https://Www.regulations.gov/Comment/Bsee-2017-0008-0473,"January 25, 2018 Dear Secretary Zinke, I Am Writing To Express Strong Opposition To The Bureau Of Safety And Environmental Enforcement's (Bsee) Proposed Revisions To The Production Safety Systems Rule. I Am Deeply Concerned That Bsee's Recent Proposals Will Significantly Weaken Critical Safety Regulations That Were Adopted In The Wake Of The Deepwater Horizon Tragedy And Urge You To Reject This Ill-Advised Recommendation. I Would Also Note That These Regulations Might Have Prevented The Deepwater Horizon Spill In The First Place. In 2016, Bsee Finalized The Production Safety Systems Rule, Providing The First Updates To Drilling Regulations Since 1988. Specifically, The Rule Updated Guidelines Regulating Acceptable Drilling Pressures At New Drilling Sites, In Order To Prevent Surges And Potential Blowouts Similar To What Occurred In The Deepwater Horizon Spill. The Rule Also Imposed New Requirements For Emergency Shutdown Systems And Strengthened Bsee Rulemaking Authority, Permitting The Agency To Implement New Industry Standards Into Existing Regulations. As You Are Undoubtedly Aware, In 2016 Bsee Adopted These Regulations Over The Course Of Several Years And After Significant Input And Engagement With The Public, Federal Policy Makers, And Industry Stakeholders In Order To Enhance The Safety Of Offshore Oil And Gas Drilling. Now, Less Than Two Years After Implementation, Bsee Has Suggested Severely Curtailing These Regulations Citing ""Potentially Unduly Burdensome Requirements"" On Oil And Gas Operators. Some Of The Most Noteworthy And Egregious Provisions Of The Proposal Include: Removing The Federal Government's Authority To Regulate Safe Maximum Or Minimum Drilling Pressures At New Drill Sites. No Longer Requiring Independent, Third Party Auditors To Certify That Safety And Pollution Prevention Equipment Works Under Extreme Conditions. Limiting Bsee's Regulatory Oversight By Allowing Oil And Gas Companies To Adopt Favorable Industry Standards For Drilling Methods. It Is Not Only Extremely Premature To Back Off Of These Newly-Implemented Safety Regulations, But It Could Also Be Catastrophic To Florida's Pristine Beaches And Coastal Economies. In Fact, According To Miyoko Sakishima, Director Of The Oceans Program At The Center For Biological Diversity, Bsee's Proposal ""Will Put Our Coasts And Wildlife At Risk Of More Deadly Oil Spills."" Sakishima Went On To Say That This ""Isn't Just Deregulation, It's Willful Ignorance."" Furthermore, Experts Believe We Are Still Years, If Not Decades, Away From Fully Understanding The Extent Of The Damage From The 2010 Deepwater Horizon Spill. This Is Made Evident By Many Of The Environmental Impacts We Are Still Seeing Today, Including The Detection Of Deepwater Horizon Oil In Migratory Bird's Eggs 1,000 Miles Away In Minnesota, Increased Mortality Rates For Bottlenose Dolphins And Severe Physical Abnormalities Among Bluefin And Yellowfin Tuna Populations. Many Of Florida's Coastal Communities Are Still Reeling From The Oil Spill And Additional Resources Are Needed To Help These Areas Fully Recover. To This End, Bp Announced An Additional $1.7 Billion For Clean-Up Costs Related To The Oil Spill, Which Now Totals Roughly $65 Billion, And The Company Anticipates Further Payments Of Nearly $3 Billion In 2018 To Aid Those Seeking Damages. If These Safeguards Are So Burdensome Then Why Is The Oil Industry Enjoying Record Profits? The U.s. Is Currently Producing Over 10 Million Barrels Of Oil Per Day - A Level We Have Not Reached Since The 1970s, Rivaling The World's Top Producer, Russia. The Gulf Of Mexico Accounted For Nearly 21 Percent Of All U.s. Crude Oil Production In 2017, And With That Number Expected To Increase In 2018 And Beyond, Now Is Not The Time To Place Lives And Our Environment At Risk By Lifting These Important Safeguards. Florida's Coastal Communities Depend On A Clean And Healthy Ocean And We Should Not Jeopardize The State's Economy Or Environment By Gambling On Operations That Lack Adequate Safeguards. While The Environmental Impact Of The Spill Was Immense And Visible For All To See, Floridians Also Recall The Vast Economic Damage Done To The State, Which Totaled Around $3 Billion In Lost Visitor Spending Revenue, $182.5 Million In Lost Sales Tax, And 48,000 Lost Jobs. That Is Why I Am Asking You To Reject Any Proposals To Roll Back Regulations That Were Specifically Adopted To Address Safety Failures That Led To The 2010 Deepwater Horizon Spill. My Constituents Were Severely Impacted By The Deepwater Horizon Spill, And We Strongly Oppose Any Effort To Weaken These Common-Sense Regulations That Protect Against Another Oil Spill Off The Coast Of Florida. I Urge You To Reject These Ill-Advised Proposals. Don't Weaken Safety Regulations For Off-Shore Oil Rigs. Thank You For Your Time And Consideration, And I Look Forward To Your Prompt Response On This Critically Important Matter. Sincerely, Vern Buchanan Member Of Congress",Congressman Vern Buchanan,Comment On Bsee-2017-0008-0001,1,1,Vern Buchanan,1,NA,Elected,Center For Biological Diversity,Public,NA,House-Fl,Do Not Weaken Regulations,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Interesting Case - Constituents Affected By Deepwater Horizon,Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2017-0008-0473/Bsee-2017-0008-0473-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2018-01-26,Trump,1,2,FALSE,1,FALSE,FALSE,0,22,1.0416666666666667,NA,-2,FALSE,-2,59388,TRUE,TRUE,NA,201,11-100,More Than 99,Opposes Rule,Opposes Rule,Center For Biological Diversity,Bsee,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Bsee-2017-0008,Https://Www.regulations.gov/Docket/Bsee-2017-0008,Bsee-2017-0008-0663,NA,Https://Www.regulations.gov/Comment/Bsee-2017-0008-0663,See Attached File(S),Senator Bill Nelson,Comment On Bsee-2017-0008-0001,1,1,Bill Nelson,1,NA,Elected,Center For Biological Diversity,Public,NA,House-Fl,Proposal Should Be Terminated Immediately,Extend Public Comment Period,NA,NA,-2,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2017-0008-0663/Bsee-2017-0008-0663-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2018-01-29,Trump,1,2,FALSE,1,FALSE,FALSE,0,22,1.0416666666666667,NA,-2,FALSE,-2,59388,TRUE,TRUE,NA,201,11-100,More Than 99,Opposes Rule,Opposes Rule,Center For Biological Diversity,Bsee,TRUE,FALSE,FALSE,Mass-Comment Campaign,NA
Bsee-2013-0011,Https://Www.regulations.gov/Docket/Bsee-2013-0011,Bsee-2013-0011-0045,NA,Https://Www.regulations.gov/Comment/Bsee-2013-0011-0045,Comments Attached.,U.s. Senate Committee On Energy And Natural Resources,Comment On Bsee-2013-0011-0001,1,NA,Lisa Murkowski,1,NA,Elected,Shell,Private,NA,Senate-Ak,Provide For An Additional Public Comment Period Following Any Revisions To These Proposed Regulations,Bsee Should Consider A Minimum Of 14 Days Between Tests And Potentially Every 21 Days,Clearer Process And Defined Metrics Should Be Provided For The Agency's Consideration Of The Alternative Compliance Measures To A Standby Relief Rig Requirement,Consider The Potential Alternative Of Requiring A Single Iop To Be Filed Prior To An Operator's First Ep,-2,NA,2,2,-1,"As Discussed In Section Iv.a, Summary Of Key Changes From The Nprm, In Response To Comments Bsee Is Adding A Paragraph (I) To Clarify When An Operator Is Requesting Approval Of Alternate Compliance Measures To The Scce Requirements Under The Provisions Of § 250.141 And This Final Rule, The Operator Should Demonstrate That The Proposed Alternate Compliance Measure Provides A Level Of Safety And Environmental Protection That Meets Or Exceeds That Required By Bsee Regulations, Including Demonstrating That The Alternate Compliance Measure Will Be Capable Of Stopping Or Capturing The Flow Of An Out-Of-Control Well. These Revisions Are In Response To Commenters' Concerns That The Language As Originally Proposed Did Not Clearly State A Performance Standard.;Three Commenters Commented On The Frequency Of Iop Submissions. One Commenter Requested Clarification On Whether A Single Iop Could Address Start Printed Page 46494multiple Eps. Another Commenter Requested That Boem Consider A Single Iop Filed Prior To An Operator's First Ep. The Third Commenter Suggests The Iop Be Updated When An Ep Is Updated. Boem Disagrees That An Iop Will Need To Be Updated Whenever An Ep Is Updated. An Iop Is Required For Each Exploratory Drilling Program Planned By An Operator. However, A Single Iop May Cover Multiple Eps When Sufficient Geographic And Operational Overlap Exists. The Iop Serves Its Primary Purpose Before An Ep Is Submitted, As It Informs The Early Planning Process Prior To Initial Ep Submission. Requiring The Iop To Be Updated After The Ep's Submission Would Not Serve Any Practical Purpose, Because The Ep Serves As The Main Point Of Reference For Both Agencies And The Operator After The Ep Is Filed.",NA,Adding A Paragraph To Clarify,NA,Disagrees,NA,Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2013-0011-0045/Bsee-2013-0011-0045-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2015-04-27,Obama,1,4,FALSE,1,FALSE,FALSE,0,31,1.4375,26,-1.2580645161290325,TRUE,-1.2580645161290325,1,TRUE,TRUE,TRUE,53,11-100,1-99,Opposes Rule,Opposes Rule,Shell,Bsee,TRUE,FALSE,FALSE,Mass-Comment Campaign,Business
Bsee-2013-0011,Https://Www.regulations.gov/Docket/Bsee-2013-0011,Bsee-2013-0011-0053,NA,Https://Www.regulations.gov/Comment/Bsee-2013-0011-0053,See Attached,Alaska State Legislature - House Of Representatives District 11,Shelley.hughes,1,NA,Shelley Hughes,2,2,Elected,Shell,Private,NA,Alaska House District 11,Consider Revising The Proposed Arctic Exploration Rules And Instead Promote Standards Based On The Practicalities Of Drilling In The Arctic,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2013-0011-0053/Bsee-2013-0011-0053-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2015-04-27,Obama,1,4,FALSE,1,FALSE,FALSE,0,31,1.4375,26,-1.2580645161290325,TRUE,-1.2580645161290325,1,TRUE,TRUE,TRUE,53,11-100,1-99,Opposes Rule,Opposes Rule,Shell,Bsee,TRUE,FALSE,FALSE,Mass-Comment Campaign,Business
Bsee-2013-0011,Https://Www.regulations.gov/Docket/Bsee-2013-0011,Bsee-2013-0011-1273,NA,Https://Www.regulations.gov/Comment/Bsee-2013-0011-1273,See Attached,Alaska State Legislature,Senator.micciche,1,NA,Peter Micciche,3,NA,Elected,Shell,Private,NA,Alaska Senate District O,Eliminating Redundant Standards,Promoting Performance-Based Standards,Providing That All Measures Are Based On The Practicalities Of Drilling In The Arctic,NA,-2,2,1,-1,NA,NA,NA,NA,NA,NA,NA,Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2013-0011/Bsee-2013-0011-1273-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2015-05-27,Obama,1,4,FALSE,1,FALSE,FALSE,0,31,1.4375,26,-1.2580645161290325,TRUE,-1.2580645161290325,1,TRUE,TRUE,TRUE,53,11-100,1-99,Supports Rule,Opposes Rule,Shell,Bsee,TRUE,FALSE,FALSE,Mass-Comment Campaign,Business
Bsee-2012-0005,Https://Www.regulations.gov/Docket/Bsee-2012-0005,Bsee-2012-0005-0049,NA,Https://Www.regulations.gov/Comment/Bsee-2012-0005-0049,"Comments From Northwest Arctic Borough. Thank You, Mayor Reggie Joule",Northwest Arctic Borough,Comment On Bsee-2012-0005-0016,1,1,Northwest Arctic Borough,4,2,Elected,Pew,Public,NA,Gov,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Honestly, I Did Not See Any Asks In This Form, They All ""Praised"" And ""Acknowledged"" All Of The Subpoints Of The Rule.",Bsee,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Bsee/Bsee-2012-0005-0049/Bsee-2012-0005-0049-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bsee,2013-12-05,Obama,1,3,FALSE,1,FALSE,FALSE,0,4,4.75,0,1.5,FALSE,1.5,1526,TRUE,TRUE,FALSE,47,2-10,More Than 99,Supports Rule,Supports Rule,Pew,Bsee,TRUE,FALSE,TRUE,Mass-Comment Campaign,Non-Business
Ceq-2019-0003,Https://Www.regulations.gov/Docket/Ceq-2019-0003,Ceq-2019-0003-34081,NA,Https://Www.regulations.gov/Comment/Ceq-2019-0003-34081,Please See Attached Comment Letter.,Washington State Attorney General's Office,"Comment From Elizabeth Harris, Washington State Attorney General's Office",1,1,Washington State Attorney General's Office,1,NA,Elected,Partnership Project,Public,NA,Gov; Coalition,State Attorney Generals That Have Come Together To Ask For A Extended Comment Period And For More Public Hearings,"Request To Extend The Public Comment Period By At Least 90 Days, For A Total Of 150 Days At The Minimum, To Provide A Sufficient Opportunity For States, Territories, The Public, And Other Stakeholders To Comment On This Wide-Ranging And Significant Proposal To Rewrite The Nepa Regulations That Have Long Served To Protect Public Health And Our Shared Environment.","Additionally, The Office Requests Public Hearings Beyond Those Announced For Denver, Colorado And Washington, Dc. Ceq Must Hold Multiple Public Hearings In Geographically Diverse Locations In Order To Provide A Meaningful Opportunity For Public Involvement In The Consideration Of The Proposed Revisions.",NA,-2,NA,-2,-2,NA,NA,NA,NA,NA,NA,NA,Ceq,Https://Ssc.wisc.edu/~Judgelord/Comment_text/Ceq/Ceq-2019-0003-34081/Ceq-2019-0003-34081-1.Txt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ceq,2020-03-09,Trump,1,8,FALSE,1,FALSE,FALSE,1,94,1.220183486238532,NA,-1.7647058823529411,TRUE,-1.7647058823529411,15,FALSE,TRUE,NA,236,11-100,1-99,Opposes Rule,Opposes Rule,Partnership Project,Ceq,FALSE,FALSE,TRUE,No Campaign,NA
